#	src	l           b       nhi(e20) nhi_er thin      thin_er    cnm    cnm_er	  wnm	  wnm_er  
================================================ LowNHI: NHI < 4.0e20 cm-2 ===============================
0    3C33	129.4481  -49.3244  003.51  000.06  003.5694  000.0918  002.07  000.0348  001.44  000.0470
1    3C64	157.7658  -48.2032  008.00  000.24  007.6773  000.9312  003.68  000.2037  004.32  000.1036
2    3C78	174.8581  -44.5130  013.74  001.93  011.0369  000.4680  003.81  001.9097  009.93  000.2685
3    3C98	179.8374  -31.0490  013.93  000.53  012.5280  001.4767  007.71  000.5071  006.22  000.1335
4    3C120	190.3728  -27.3973  022.22  002.26  011.7434  000.1283  010.86  002.2433  011.36  000.2632
5    3C138	187.4052  -11.3437  026.43  002.89  021.7788  000.3457  006.01  002.8343  020.42  000.5825
6    3C142.1	197.6157  -14.5115  027.76  002.92  021.7737  000.9385  010.24  002.8403  017.52  000.6724
7    3C192	197.9126  026.4098  005.02  000.07  005.0049  000.0927  000.59  000.0364  004.42  000.0575
8    3C237	232.1174  046.6276  002.60  000.23  002.6140  000.0700  000.17  000.1982  002.43  000.1119
9    3C245	233.1247  056.3009  002.57  000.04  002.6921  000.1697  000.61  000.0336  001.96  000.0335
10    P1055+20	222.5101  063.1302  001.98  000.05  001.9887  000.0788  000.46  000.0340  001.53  000.0326
11    3C273	289.9484  064.3586  002.37  000.19  002.5482  000.0530  000.05  000.1901  002.32  000.0271
12    3C274.1	269.8744  083.1637  002.98  000.06  002.8895  000.1540  000.38  000.0246  002.60  000.0438
13    3C310	038.5004  060.2098  004.69  000.13  004.4007  000.0835  001.40  000.0985  003.29  000.0764
14    3C315	039.3605  058.3030  006.03  000.48  005.1983  000.0719  002.81  000.2617  003.22  000.4077
15    3C318	029.9821  054.7856  006.00  000.20  005.3281  000.0857  002.21  000.1832  003.79  000.0699
16    3C333	037.3001  042.9721  006.43  000.42  005.7059  000.0748  001.39  000.4096  005.04  000.1125
17    3C348	022.9710  029.1769  007.19  000.21  006.6920  000.0973  001.96  000.1929  005.23  000.0755
18    4C13.65	039.3151  017.7180  011.58  000.21  010.9486  000.1822  001.83  000.1543  009.75  000.1170
0    3C33-1	129.4392  -49.3432  003.55  000.16  003.5258  001.0601  002.46  000.1142  001.09  000.0958
1    3C234	200.2050  052.7049  002.04  000.05  002.0708  001.2748  000.00  000.0000  002.04  000.0582
2    3C236	190.0640  053.9808  001.53  000.05  001.4937  001.3637  000.00  000.0000  001.53  000.0507
3    3C228.0	220.8313  046.6355  003.30  000.06  003.3688  000.2020  000.47  000.0275  002.83  000.0531
4    3C33-2	129.4620  -49.2774  003.69  000.19  003.6355  001.2663  002.40  000.1500  001.29  000.1235
5    3C267.0	256.3418  070.1102  002.95  000.05  002.9370  000.3985  000.00  000.0000  002.95  000.0432
6    DW0742+10	209.7960  016.5911  003.07  000.06  003.0820  001.0084  000.00  000.0000  003.07  000.0615
7    4C19.44	008.9924  073.0418  003.35  000.06  003.3274  000.6785  000.00  000.0000  003.35  000.0643
8    3C293	054.6071  076.0603  001.62  000.06  001.6376  001.2239  000.00  000.0000  001.62  000.0596
9    4C20.33	020.1848  066.8341  003.40  000.07  003.3957  000.2803  000.67  000.0374  002.73  000.0555
10    P1117+14	240.4380  065.7884  001.98  000.03  001.9487  000.3309  000.00  000.0000  001.98  000.0286
11    3C264.0	236.9959  073.6422  002.19  000.04  002.2244  000.4410  000.00  000.0000  002.19  000.0374
12    3C208.1	213.6015  033.5830  003.49  000.07  003.5204  000.2045  000.00  000.0000  003.49  000.0731
13    3C208.0	213.6628  033.1608  003.78  000.06  003.8522  000.2076  000.00  000.0000  003.78  000.0661
14    4C32.44	067.2335  081.0477  001.36  000.09  001.5775  000.1181  000.17  000.0869  001.19  000.0313
15    3C263.1	228.2701  074.3753  002.12  000.07  002.1149  000.3827  000.00  000.0000  002.12  000.0614
16    3C272.1	280.6321  074.6873  003.02  000.05  003.0665  000.3842  000.46  000.0279  002.57  000.0389
17    4C07.32	322.2286  068.8350  002.67  000.04  002.6242  000.3255  000.40  000.0279  002.26  000.0370
18    3C286	056.5241  080.6747  001.34  000.09  001.4944  000.1101  000.06  000.0241  001.28  000.0876
19    3C190.0	207.6242  021.8412  003.56  000.06  003.7174  001.0205  000.00  000.0000  003.56  000.0611
20    4C12.50	347.2230  070.1718  002.37  000.11  002.5519  000.1045  000.36  000.1107  002.01  000.0262
21    3C298	352.1602  060.6666  002.39  000.38  002.5657  000.0969  000.06  000.3694  002.33  000.0851
22    3C345	063.4550  040.9489  001.01  000.13  001.0397  000.0205  000.00  000.0002  001.01  000.1285
